eventDuration,fadcReadout,szint1,szint2,runNumber
1.6828625,1,7,4095,240
0.92892378,1,39,4095,240
0.0720838,1,11,8,240
1.8172455,1,23,21,240
0.3695308,1,15,12,240
1.06127,1,26,4095,240
0.0741339,1,30,4095,240
0.72155273,1,50,4095,240
2.0891256,1,20,4095,240
0,1,8,4095,240
1.7371739,1,19,4095,240
1.8707211,1,57,4095,240
0.71540185,1,26,4095,240
0.47002895,1,53,4095,240
1.1114475,1,46,4095,240
0.65263295,1,30,4095,240
0.30322735,1,26,4095,240
0.70373257,1,53,49,240
1.3525998,1,20,18,240
1.2414608,1,54,51,240
0.015994125,1,51,4095,240
0.30927573,1,15,11,240
1.4038288,1,44,40,240
1.6693651,1,49,46,240
1.6685488,1,28,26,240
0.75279295,1,12,4095,240
2.005393,1,34,4095,240
1.381163,1,19,17,240
0.13054425,1,38,4095,240
1.4269165,1,35,33,240
0,1,42,0,240
1.061884,1,53,4095,240
1.0994963,1,23,4095,240
1.9282922,1,32,4095,240
1.1949245,1,23,22,240
2.2275345,1,38,4095,240
0.7287291,1,17,4095,240
0.24584975,1,48,4095,240
2.2565031,1,17,14,240
0,1,13,4095,240
0.88221918,1,42,4095,240
0,1,39,4095,240
0.062726975,1,19,4095,240
0.5373232,1,14,4095,240
1.9203167,1,27,4095,240
0.20764333,1,39,37,240
0,1,29,4095,240
0,1,16,4095,240
1.3104382,1,43,4095,240
0.66019295,1,19,4095,240
0.28591292,1,29,4095,240
1.0335104,1,25,23,240
1.8715456,1,60,57,240
2.1602145,1,15,12,240
1.5754463,1,20,18,240
0.91476612,1,30,28,240
0,1,51,4095,240
1.7289808,1,21,4095,240
0.1129038,1,63,4095,240
1.7741006,1,28,26,240
1.7999227,1,18,14,240
1.2850107,1,57,54,240
2.0711845,1,32,30,240
1.4464417,1,15,12,242
0.22659385,1,34,4095,242
0.45110022,1,17,4095,242
0.91781353,1,12,4095,242
0.76787878,1,49,46,242
2.0315026,1,11,4095,242
1.0597931,1,49,4095,242
0.90089565,1,20,17,242
0.86557962,1,29,4095,242
1.4046136,1,18,4095,242
1.4399653,1,38,4095,242
0,1,35,4095,242
0.52357645,1,20,4095,242
1.9046542,1,22,4095,242
1.0042518,1,23,4095,242
0,1,39,4095,242
0.64073558,1,45,42,242
1.2498996,1,57,4095,242
0.36546992,1,35,33,242
1.805284,1,38,4095,242
0.3503401,1,19,17,242
0.11086365,1,24,4095,242
0.10047937,1,36,4095,242
0.3521399,1,14,4095,242
1.1041153,1,42,40,242
0.32252253,1,12,4095,242
2.1171407,1,21,19,242
2.0750443,1,23,4095,242
0.18054048,1,38,4095,242
0.54077188,1,33,31,242
0,1,41,4095,242
1.9496977,1,15,12,242
1.8668631,1,30,4095,242
0,1,60,4095,242
0.75026335,1,18,4095,242
0.9526295,1,10,4095,242
0.1521261,1,20,4095,242
0.1946023,1,28,4095,242
0,1,53,4095,242
0,1,15,4095,242
1.1756068,1,23,4095,242
1.6085034,1,53,50,242
0.97842345,1,53,50,242
1.8360253,1,26,24,242
0,1,26,4095,242
0.553255,1,11,4095,242
0.43034405,1,20,18,242
1.9654717,1,13,4095,242
1.3225626,1,12,4095,242
1.4066735,1,15,4095,242
0.2526056,1,62,4095,242
1.1353671,1,21,4095,242
1.8513329,1,38,4095,242
1.7305031,1,41,4095,242
1.0353332,1,11,4095,242
0.94677137,1,31,29,242
0.11233598,1,15,4095,242
1.1324669,1,24,4095,242
1.4645971,1,70,4095,242
0,1,58,4095,242
1.7201629,1,32,30,242
1.0904994,1,13,4095,242
0.6670746,1,48,4095,242
1.5e-07,1,25,4095,242
1.9042431,1,55,4095,242
1.6334778,1,39,36,242
1.7081693,1,18,4095,242
0.38258865,1,47,44,244
0.51033203,1,40,39,244
1.2650637,1,11,4095,244
0.046511075,1,42,4095,244
0.55483512,1,56,4095,244
0,1,58,4095,244
2.0672363,1,15,12,244
1.1771708,1,32,4095,244
2.1798327,1,32,4095,244
1.1393636,1,36,34,244
1.1922116,1,12,4095,244
0.97783015,1,15,4095,244
1.8080836,1,21,4095,244
0.094743775,1,25,23,244
2.0852357,1,25,23,244
0,1,55,4095,244
0.2020247,1,27,4095,244
0.098873975,1,34,32,244
0.022010325,1,22,20,244
1.789835,1,42,4095,244
0.86255753,1,14,4095,244
1.6610068,1,41,4095,244
1.1209626,1,39,4095,244
2.2541445,1,32,4095,244
0,1,19,4095,244
0,1,56,4095,244
1.6701166,1,26,4095,244
0.549883,1,22,4095,244
0.070743825,1,11,8,244
2.1917344,1,25,22,244
1.9427236,1,29,4095,244
0.97390285,1,13,4095,244
1.5598296,1,51,47,244
1.715712,1,26,4095,244
0.2877441,1,16,13,244
1.2093874,1,25,4095,244
2.0052012,1,31,4095,244
1.0055129,1,27,25,244
1.98306,1,44,4095,244
1.0154942,1,30,4095,244
1.3915445,1,31,4095,244
1.3023948,1,30,4095,244
1.4272625,1,19,4095,244
1.3807485,1,34,4095,244
2.0298599,1,25,4095,244
0,1,25,4095,244
0.055542175,1,40,4095,244
1.4404674,1,12,4095,244
2.0798279,1,18,4095,244
0.0576543,1,30,28,244
2.1018722,1,44,4095,244
2.2490565,1,41,39,244
1.22577,1,17,4095,244
0,1,48,4095,244
0.88820728,1,60,4095,244
2.018792,1,43,4095,246
0.05167705,1,50,4095,246
0.26220993,1,28,4095,246
0.95010035,1,63,4095,246
0.37362017,1,45,4095,246
1.6898229,1,19,16,246
0.15739535,1,26,4095,246
2.1122973,1,15,4095,246
0.5786304,1,33,31,246
2.0162116,1,20,4095,246
0.09071975,1,15,4095,246
1.4027479,1,23,4095,246
0.003068425,1,14,4095,246
0.7490373,1,25,23,246
0.9806225,1,26,25,246
1.4899179,1,16,4095,246
1.5493725,1,9,4095,246
0.75262835,1,33,4095,246
1.512244,1,29,4095,246
1.6154024,1,25,4095,246
0.4985044,1,12,4095,246
1.8449571,1,63,60,246
1.5852448,1,64,61,246
1.3527124,1,49,45,246
1.2191013,1,47,4095,246
1.450551,1,19,4095,246
2.1494525,1,9,7,246
2.1579655,1,14,4095,246
0,1,14,11,246
0.49517353,1,31,4095,246
0,1,28,4095,248
0.58227538,1,12,9,248
0.19583415,1,42,4095,248
1.8407394,1,27,4095,248
2.113607,1,57,4095,248
2.2167326,1,33,4095,248
0.94857678,1,24,22,248
0.11993945,1,42,40,248
0.30455718,1,54,4095,248
2.0104901,1,31,4095,248
1.051002,1,42,39,248
0.3136238,1,33,31,248
0.20262635,1,41,4095,248
1.2426731,1,19,4095,248
0.89774325,1,28,26,248
1.0757979,1,47,4095,248
0.72170875,1,21,4095,248
0.19806265,1,24,4095,248
0.90928643,1,22,20,248
2.1347734,1,41,39,248
0.19385435,1,28,4095,248
1.3468905,1,37,4095,248
0.43121255,1,55,4095,248
0,1,15,12,248
1.0745464,1,62,60,248
2.1585044,1,40,4095,248
2.0240295,1,15,4095,248
2.1066325,1,25,4095,248
1.9423732,1,16,4095,248
0.8455374,1,162,31,248
0.49981233,1,18,4095,248
1.1603861,1,14,11,248
0.79508537,1,14,4095,248
0.01635755,1,23,21,248
0.45387875,1,23,4095,248
1.3774129,1,22,4095,248
1.7006909,1,55,52,248
1.496571,1,55,52,248
0.12155,1,26,4095,248
1.4763801,1,31,4095,248
0.9665652,1,11,4095,248
0.18821545,1,37,4095,248
2.0813531,1,37,4095,248
1.2157106,1,23,4095,248
0.24195383,1,34,32,248
0.16180622,1,11,4095,248
0.16136055,1,24,4095,248
1.4225591,1,51,4095,248
1.2052402,1,36,4095,248
0.0009832,1,32,0,248
0.12871483,1,37,4095,248
0.3463986,1,25,23,248
2.0660401,1,40,4095,248
0.830651,1,16,4095,248
1.9958511,1,28,4095,248
0.94814535,1,47,4095,248
2.16181,1,28,27,248
0.21809985,1,27,4095,248
0.723406,1,60,58,250
0.62500878,1,14,4095,250
1.2092576,1,13,4095,250
1.6353192,1,19,4095,250
0,1,29,4095,250
0.80366325,1,17,1176,250
1.448683,1,26,24,250
0.54755427,1,46,4095,250
2.1940152,1,26,24,250
0.62541152,1,65,4095,250
0.760852,1,54,4095,250
1.7294424,1,35,33,250
1.9104973,1,17,14,250
0,1,51,4095,250
0.51417928,1,35,4095,250
1.9018869,1,26,24,250
2.0327916,1,67,4095,250
1.6597472,1,17,4095,250
0.9161472,1,38,4095,250
0.04263085,1,47,45,250
1.2485731,1,58,4095,250
0.4016493,1,24,22,250
0.28447235,1,25,23,250
0.11308105,1,47,4095,250
2.1918791,1,35,4095,250
0.18783627,1,29,27,250
0.72331692,1,21,20,250
1.1634646,1,45,4095,250
1.93193,1,21,4095,250
1.4964426,1,40,4095,250
0.89741475,1,58,4095,250
0.09449035,1,51,4095,250
1.6467674,1,36,4095,250
1.3118342,1,52,49,250
0.82329145,1,52,49,250
1.2841061,1,41,4095,250
1.5804581,1,40,37,250
0.75170065,1,25,4095,250
0.25170657,1,57,4095,250
1.4066377,1,31,4095,250
2.1830149,1,45,4095,250
0.0833975,1,107,103,250
0.62714345,1,16,4095,250
0.28489115,1,26,4095,250
0.7478519,1,36,4095,250
0.88498143,1,29,27,250
2.0229668,1,16,4095,250
2.1319827,1,19,4095,250
1.3224348,1,28,4095,250
0.2757394,1,34,4095,250
1.3135496,1,12,9,250
1.1643121,1,50,4095,250
0.28456575,1,53,50,250
0.88400555,1,19,4095,250
2.1477717,1,30,4095,250
2.0875606,1,46,4095,250
1.4435703,1,16,13,250
1.1292656,1,50,47,250
1.8356843,1,24,4095,254
1.1887699,1,47,4095,254
0.15515128,1,43,4095,254
1.714076,1,41,4095,254
1.7247069,1,27,4095,254
1.1232778,1,33,4095,254
0,1,21,4095,254
2.0544626,1,41,4095,254
0.15718035,1,28,26,254
1.6312229,1,15,13,254
1.0810267,1,42,4095,254
1.3639296,1,65,61,254
0.006084625,1,33,4095,254
0.3250985,1,15,4095,254
0.71714695,1,33,4095,254
0.73025135,1,14,11,254
1.0951796,1,47,4095,254
1.8559394,1,10,4095,254
0,1,21,4095,254
0.14412085,1,52,4095,254
0.59695102,1,26,24,254
2.2135443,1,44,4095,254
0.71549628,1,50,4095,254
1.3081566,1,26,4095,254
1.4313993,1,41,4095,254
1.0362304,1,51,4095,254
0.20381858,1,57,4095,254
0,1,31,4095,254
0.9057046,1,27,25,254
2.0479489,1,28,4095,254
1.8988187,1,38,36,254
1.5112591,1,27,4095,254
0.01637485,1,55,52,254
0.94732505,1,46,4095,254
1.8026109,1,36,4095,254
1.6087981,1,22,4095,254
0.54706257,1,32,29,254
0.84637847,1,35,32,254
1.0216995,1,11,4095,254
2.1030437,1,8,7,254
0.36202867,1,16,4095,254
0,1,11,4095,254
1.4594819,1,9,6,254
1.1925362,1,46,4095,254
0.4321609,1,18,4095,254
2.2279466,1,45,4095,254
2.0236835,1,31,4095,254
1.8574456,1,58,4095,254
1.6827044,1,21,4095,254
1.4042932,1,15,4095,254
2.2528173,1,30,4095,254
0.43217187,1,31,29,254
1.1907422,1,26,24,254
1.2521423,1,26,4095,254
0.48610897,1,47,44,254
1.4873968,1,9,4095,254
1.2578517,1,24,4095,254
1.1999441,1,42,4095,254
0.80628305,1,56,53,254
0.64797443,1,68,4095,254
1.551755,1,16,4095,254
1.2447615,1,23,4095,254
1.7496646,1,58,4095,254
0.06285385,1,55,4095,254
0.19402417,1,27,4095,254
0.6309034,1,39,4095,254
1.2256972,1,17,4095,254
1.1117238,1,51,4095,254
1.4621002,1,55,4095,254
0.0673349,1,13,4095,254
1.284249,1,14,4095,254
1.6471656,1,22,4095,254
0.2747683,1,39,4095,254
1.3450345,1,12,4095,254
2.1996949,1,59,4095,254
2.120846,1,57,4095,254
1.2277316,1,13,4095,254
0.79791205,1,40,38,254
0.85464347,1,9,6,254
1.0887914,1,40,4095,254
1.3830267,1,57,4095,254
1.8283337,1,42,4095,254
0.9648718,1,23,21,254
0.70689385,1,47,4095,254
0.5454158,1,13,4095,254
0.67924397,1,15,4095,254
1.4892035,1,59,4095,254
1.3008769,1,40,4095,254
0.1962953,1,56,54,254
0.26903725,1,13,4095,254
0.66496157,1,37,4095,254
0,1,19,4095,254
1.8535561,1,28,4095,254
0,1,15,4095,254
1.1436963,1,35,4095,254
0,1,30,4095,254
0.55902932,1,37,36,254
1.2724081,1,40,4095,254
1.6760907,1,21,19,254
1.3813654,1,28,4095,254
0.3126429,1,31,29,254
0.93353293,1,38,4095,254
1.3622649,1,42,4095,254
0.33945222,1,61,4095,254
1.5379547,1,32,29,256
1.4840431,1,45,4095,256
0.81516943,1,48,45,256
2.1209517,1,57,55,256
1.9553197,1,36,4095,256
1.5045374,1,42,40,256
2.0010939,1,30,27,256
2.0459336,1,16,4095,256
1.1537321,1,20,4095,256
1.1879863,1,16,4095,256
0.4933633,1,63,60,256
1.1348989,1,43,40,256
0.1078875,1,25,22,256
2.17493,1,51,4095,256
1.5173321,1,65,4095,256
1.7116119,1,43,4095,256
0,1,56,4095,256
1.9323154,1,44,4095,256
0,1,11,4095,256
2.1914476,1,23,20,256
0.93062735,1,24,4095,256
0.12873593,1,24,4095,256
0.86840237,1,30,4095,256
1.2734611,1,26,4095,256
0.42125403,1,56,4095,256
1.9171058,1,26,4095,256
1.4184904,1,42,4095,256
1.1243745,1,32,4095,256
1.8161207,1,43,4095,256
1.0986787,1,20,18,256
1.5205021,1,39,4095,256
1.4770756,1,32,4095,256
0.47490028,1,17,4095,256
1.3764737,1,30,4095,256
1.9697821,1,21,4095,256
1.6110186,1,8,4095,256
0.6544382,1,37,4095,256
0,1,42,4095,256
1.8558905,1,19,16,256
0.34100588,1,48,45,256
0.34649825,1,10,4095,256
0.15879227,1,19,4095,256
1.1990272,1,12,9,256
1.4581544,1,19,4095,256
1.5457433,1,52,4095,256
0.19711787,1,11,4095,256
0.58842512,1,26,4095,256
0.47348625,1,33,4095,256
0.4437132,1,45,42,256
1.2291578,1,48,45,256
0.69202382,1,18,4095,256
0.50370077,1,25,4095,256
0.8400256,1,15,4095,256
0.70168878,1,22,4095,256
0.087159025,1,36,4095,256
1.4684446,1,25,23,256
1.2255597,1,19,4095,256
0.37977897,1,27,4095,256
1.1756022,1,16,13,256
0.81083528,1,46,43,256
2.0853771,1,52,49,256
1.6302261,1,26,4095,256
0.9600552,1,54,4095,256
1.3493144,1,28,4095,256
0.77849537,1,45,4095,256
2.0725402,1,23,21,256
1.8480992,1,11,8,256
1.7735753,1,29,4095,256
1.5089357,1,20,4095,256
0.1363314,1,14,4095,256
1.8824425,1,19,4095,256
1.7410749,1,56,53,256
0.75662445,1,39,37,256
1.0141799,1,21,4095,256
0.79661745,1,61,4095,256
1.8706918,1,48,4095,256
0.49849225,1,32,4095,256
0.7975097,1,35,4095,256
0.5643192,1,22,4095,256
0.53543153,1,34,32,256
0.62171687,1,27,4095,256
1.9672196,1,15,4095,256
0.3764904,1,44,41,256
1.2420309,1,25,4095,256
1.6311627,1,20,4095,256
0,1,37,4095,256
0,1,58,255,256
2.2231795,1,20,20,256
2.1494475,1,33,4095,256
0.1958493,1,19,4095,256
0,1,16,4095,256
1.5239048,1,12,8,256
1.1160384,1,39,4095,256
0,1,41,4095,256
1.2315187,1,40,4095,256
1.4230475,1,57,4095,256
1.9893956,1,11,8,256
0.0875144,1,18,4095,256
0.83388385,1,46,42,256
0.59615068,1,21,4095,256
1.9252838,1,23,4095,256
1.9220803,1,43,4095,256
1.2490821,1,27,4095,256
0,1,32,4095,256
2.0583874,1,22,4095,256
1.2805016,1,11,4095,256
2.1597586,1,70,4095,256
1.2216396,1,46,44,256
1.8275387,1,44,42,256
1.5648915,1,58,55,256
0,1,14,255,256
1.1347794,1,38,4095,256
1.6359605,1,18,15,256
0.37303982,1,41,4095,256
1.6755532,1,22,4095,256
0.5460925,1,26,25,256
1.5587779,1,18,4095,256
0.1614111,1,38,35,256
0.3806782,1,17,4095,256
0,1,35,4095,256
1.9899544,1,32,43,256
1.7592965,1,17,4095,256
0.27733995,1,19,17,256
0.22215442,1,40,4095,256
1.7742244,1,11,4095,256
0.53197173,1,24,23,256
2.186482,1,35,4095,256
1.6809871,1,58,4095,256
0.18882158,1,94,4095,256
1.9343573,1,60,57,256
1.2165476,1,45,41,256
0.4615879,1,24,4095,256
1.1445165,1,59,4095,256
0.8649999,1,22,4095,256
1.0680339,1,30,4095,256
0.65424138,1,10,8,256
2.0189397,1,17,4095,256
0,1,16,4095,256
0.75050012,1,17,4095,256
1.9972716,1,28,26,256
0.86339473,1,59,55,256
2.0444287,1,25,4095,256
0.55391115,1,28,26,256
1.7047591,1,16,13,256
1.7950243,1,53,4095,256
0,1,17,4095,256
1.2520095,1,30,4095,256
0.97306877,1,47,44,256
0,1,39,4095,256
0.55758462,1,47,4095,256
0.41422197,1,32,30,256
0.10705975,1,43,4095,256
0.26337958,1,16,4095,256
2.0908248,1,29,27,256
0.53127388,1,50,46,256
1.0090364,1,17,4095,256
2.1016079,1,11,8,256
0,1,48,4095,256
0.7854475,1,12,4095,256
0.961587,1,24,4095,256
0.66377595,1,13,4095,256
0.12809165,1,15,12,256
1.3741634,1,43,4095,256
1.9326747,1,56,53,256
1.9523581,1,34,32,256
1.6461806,1,42,4095,256
1.846246,1,42,4095,256
0.54255338,1,39,4095,256
0.013543275,1,26,4095,256
0.20218117,1,10,4095,256
0.42641225,1,19,4095,256
0.16595205,1,50,4095,256
2.0670809,1,15,4095,256
0.13437817,1,62,4095,256
0.43166215,1,30,28,256
1.6857642,1,10,4095,256
0.965072,1,23,22,256
2.1347517,1,35,32,256
0.49507595,1,54,51,256
0,1,60,4095,256
1.6274165,1,15,12,256
0.88823555,1,14,10,256
0.79282075,1,22,4095,256
1.9537265,1,65,62,256
2.0659836,1,53,4095,256
0.55697125,1,25,4095,256
2.1374717,1,40,4095,256
1.829777,1,38,37,256
1.3621285,1,22,20,256
1.2400771,1,31,4095,256
0,1,44,255,256
0.98965488,1,11,4095,256
1.9662811,1,22,4095,256
1.4388032,1,23,22,256
0.95633528,1,24,4095,256
0.30516495,1,31,4095,256
1.2229152,1,20,18,256
0.85485995,1,42,4095,256
0.12946157,1,24,4095,256
1.8207185,1,29,4095,256
0.9658059,1,19,4095,256
0.36497697,1,36,4095,256
1.9420861,1,35,4095,256
1.563227,1,68,4095,256
0.64089618,1,35,4095,256
0.5602816,1,17,4095,256
1.1123516,1,23,4095,256
1.0782273,1,29,4095,256
2.022176,1,44,4095,256
0.78234215,1,64,4095,256
1.6442596,1,41,4095,256
0.015790525,1,54,4095,256
2.0163652,1,27,4095,256
2.0782297,1,23,4095,258
1.7994222,1,43,40,258
1.8863594,1,18,15,258
0.688146,1,17,4095,258
1.8354028,1,11,8,258
1.9479759,1,39,4095,258
0,1,8,4095,258
0.21411612,1,32,4095,258
0.89016087,1,35,33,258
1.3386706,1,50,4095,258
0.42806253,1,41,4095,258
1.3775963,1,12,4095,258
0.7595803,1,17,4095,258
0.13405933,1,53,4095,258
1.9058678,1,11,9,258
0,1,34,4095,258
0.59027405,1,170,166,258
1.9226249,1,35,33,258
0,1,13,4095,258
1.1340603,1,29,27,258
1.3607717,1,73,4095,258
0.17596418,1,17,14,258
0,1,12,4095,258
1.9502986,1,32,4095,258
0.93633762,1,16,12,258
2.2598808,1,32,4095,258
0.29616555,1,19,4095,258
0.85521802,1,26,23,258
2.097014,1,44,4095,258
1.0084113,1,20,18,258
1.3528419,1,18,4095,258
1.8854417,1,41,4095,258
1.8030244,1,34,4095,258
0.21201287,1,29,4095,258
0,1,58,4095,258
0.76176355,1,17,14,258
2.1110346,1,40,38,258
0.90172507,1,15,12,258
1.8545134,1,24,4095,258
1.8315099,1,53,49,258
1.1437913,1,62,58,258
0.9456291,1,50,4095,258
0,1,56,4095,258
0,1,30,4095,258
0,1,27,4095,258
0,1,77,4095,258
0.2336471,1,25,4095,258
0.3478938,1,46,42,258
0.46512735,1,36,34,258
0.97473772,1,16,4095,258
1.3554666,1,42,4095,258
1.4856501,1,41,39,258
0.11251862,1,10,4095,258
0.76744515,1,11,8,258
0.59029612,1,23,21,258
0.7661546,1,33,4095,258
1.769344,1,35,4095,258
0.0738545,1,12,4095,258
0.75116858,1,14,4095,258
1.2139413,1,13,10,261
2.2006454,1,11,8,261
1.1802284,1,30,28,261
0,1,54,4095,261
0.62924845,1,37,35,261
0.10228325,1,34,32,261
1.0937326,1,70,4095,261
0.57528335,1,32,4095,261
0.9036236,1,23,21,261
2.1969586,1,52,4095,261
0.47116845,1,34,4095,261
0.0950137,1,16,4095,261
1.4321438,1,33,4095,261
0.36422335,1,66,4095,261
0.71181135,1,15,4095,261
1.0743794,1,31,4095,261
1.9712053,1,20,4095,261
1.3339556,1,45,4095,261
1.6523922,1,18,17,261
1.1342024,1,29,4095,261
0.2614105,1,23,21,261
1.7191854,1,68,4095,261
0.85080923,1,27,25,261
0.9698565,1,30,4095,261
1.2561717,1,15,4095,261
1.3000059,1,61,4095,261
1.3251734,1,61,58,261
1.2351154,1,13,4095,261
1.1478764,1,31,4095,261
2.1340327,1,50,4095,261
2.0603016,1,60,4095,261
1.2104598,1,15,4095,261
1.7097545,1,28,4095,261
0.10476737,1,42,4095,261
0.2434416,1,21,4095,261
1.4605223,1,26,25,261
0.86828118,1,8,4095,261
1.2889966,1,12,4095,261
1.2742786,1,36,4095,261
1.2463972,1,32,4095,261
0.73070837,1,20,4095,261
1.5721875,1,15,4095,261
0.19060625,1,57,54,261
0.7873415,1,25,4095,261
0.38018685,1,46,43,261
0,1,23,4095,261
0.41077095,1,60,352,261
1.7169473,1,48,4095,261
0.78896218,1,19,4095,261
1.0391972,1,49,4095,261
1.9494178,1,27,4095,261
1.6436007,1,24,4095,261
0.68963097,1,36,4095,261
1.8182848,1,59,4095,261
0,1,54,2289,261
1.4867776,1,55,52,261
1.8171008,1,51,4095,261
1.592084,1,28,26,261
0.535059,1,35,4095,261
0,1,35,4095,261
1.8840504,1,22,4095,261
1.9362365,1,33,4095,261
1.0610498,1,23,21,261
0.12885747,1,21,4095,261
1.4889822,1,58,4095,261
1.9657487,1,25,4095,261
1.6161067,1,44,4095,261
0.74830255,1,25,23,261
1.9181691,1,39,4095,261
1.8988289,1,20,18,261
2.0992205,1,13,4095,261
0.21869855,1,26,4095,261
0,1,9,6,261
0.55863943,1,20,4095,261
2.1682054,1,61,4095,261
1.2986593,1,30,4095,261
2.1932822,1,54,4095,261
0.06642775,1,32,4095,261
0.9108853,1,45,4095,261
0.04879215,1,37,34,261
0.28107405,1,51,4095,261
0.75924753,1,25,4095,261
0.52896047,1,58,55,261
0.4564669,1,27,4095,261
2.0874542,1,14,4095,261
0.47393872,1,60,4095,261
1.2510307,1,55,4095,261
2.1666428,1,28,27,261
0.75974332,1,33,31,261
1.4703339,1,16,4095,261
1.9658574,1,20,4095,261
1.6028458,1,41,4095,261
1.5730564,1,32,4095,261
0,1,46,255,261
0.076883775,1,35,4095,261
1.2036411,1,16,13,261
0.37288403,1,30,4095,261
1.4367109,1,40,4095,261
1.3809092,1,44,41,261
1.4065895,1,29,27,261
0.5428854,1,55,4095,261
0.52900077,1,41,4095,261
2.1394836,1,24,22,261
0.42352725,1,29,4095,261
1.1591657,1,65,4095,261
0.60266693,1,10,7,261
1.3499226,1,53,50,261
0,1,56,4095,261
0.006408325,1,20,17,261
1.6282461,1,56,53,261
0.85246258,1,42,40,261
0,1,20,4095,261
1.6700878,1,25,24,261
0.69472675,1,25,4095,261
0.26345713,1,15,4095,261
0.0885658,1,20,18,261
0.1498366,1,26,4095,261
0.81746735,1,50,4095,261
0.75829732,1,27,4095,261
1.6906383,1,46,4095,261
0.1330062,1,31,4095,261
1.7717218,1,34,32,261
0.6234385,1,15,4095,261
0,1,52,4095,261
0.7847995,1,24,22,261
2.0501531,1,8,4095,261
0.16372502,1,36,4095,261
0,1,18,4095,261
0.79958522,1,48,4095,261
0.75742553,1,22,20,261
1.5401169,1,66,63,261
1.8243749,1,60,4095,261
1.0417528,1,27,25,261
0.5058292,1,60,4095,261
1.8644374,1,17,4095,261
0.66253307,1,17,4095,261
1.2692554,1,17,4095,261
1.1895118,1,34,4095,261
1.1256196,1,42,40,261
0,1,48,4095,261
1.6556899,1,17,14,261
1.4457133,1,31,4095,261
0.6894458,1,31,29,261
0.22979955,1,47,4095,261
2.2067297,1,19,4095,261
1.5661677,1,25,4095,261
0.2670591,1,51,4095,261
0.2337527,1,30,28,261
0.15489705,1,25,4095,261
1.0394212,1,64,4095,261
1.1209926,1,20,18,261
0.84919185,1,59,56,261
0,1,31,4095,261
1.1331412,1,25,23,261
1.4337712,1,59,56,261
1.4698007,1,16,4095,261
0.88096167,1,27,4095,261
